,ROW_ID,ORDER_ID,ORDER_DATE,PRIORITY,QUANTITY,SALES,DISCOUNT,MODE,PROFIT,UNIT_PRICE,SHIPPING_COSTS,CUSTOMER_ID,PROVINCE,REGION,SEGMENT,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PRODUCT_CONTAINER,SHIP_DATE,MANAGER,CUSTOMER_NAME,CUSTOMER_TYPE,ORDER_STATUS
3071,2830,20422,1/26/2009,High,30,447.33,0.03,Regular Air,115.21,14.34,5.0,96,British Columbia,The West Coast,Consumer,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Box,1/27/2009,William,Gene Hale,Type - E,
3072,6433,45731,8/10/2009,Critical,35,2506.2675,0.03,Regular Air,1160.58,85.99,3.3,96,Nova Scotia,The Atlantic Provinces,Consumer,Technology,Telephones and Communication,Accessory20,Small Box,8/12/2009,Erin,Gene Hale,Type - E,
3073,6432,45731,8/10/2009,Critical,19,146.63,0.01,Express Air,-30.06,6.48,6.22,96,Nova Scotia,The Atlantic Provinces,Consumer,Office Supplies,Paper,Xerox 1894,Small Box,8/11/2009,Erin,Gene Hale,Type - E,
3074,6434,45731,8/10/2009,Critical,44,12689.87,0.04,Delivery Truck,-169.23,296.18,154.12,154,Manitoba,The Prarie Provinces,Consumer,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,8/11/2009,Sam,Matt Abelman,Type - N,
3075,1124,8229,12/7/2009,Medium,50,241.01,0.0,Regular Air,-4.69,4.76,3.01,134,British Columbia,The West Coast,Home Office,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",Wrap Bag,12/9/2009,William,Patrick O'Brill,Type - L,
3076,1123,8229,12/7/2009,Medium,7,3565.27,0.04,Delivery Truck,-502.81,510.14,14.7,134,British Columbia,The West Coast,Home Office,Technology,Office Machines,Okidata ML520 Series Dot Matrix Printers,Jumbo Drum,12/9/2009,William,Patrick O'Brill,Type - L,
3077,1134,8290,12/9/2009,Critical,32,209.02,0.04,Regular Air,101.8,6.3,0.5,134,British Columbia,The West Coast,Home Office,Office Supplies,Labels,Avery 48,Small Box,12/11/2009,William,Patrick O'Brill,Type - L,
3078,1753,12579,6/16/2011,Not Specified,5,70.33,0.1,Regular Air,1.07,15.04,1.97,134,British Columbia,The West Coast,Home Office,Office Supplies,Paper,White GlueTop Scratch Pads,Wrap Bag,6/16/2011,William,Patrick O'Brill,Type - L,
3079,6061,42947,8/26/2010,Low,5,177.05,0.0,Regular Air,-50.67,35.41,1.99,134,British Columbia,The West Coast,Home Office,Technology,Computer Peripherals,Imation DVD-RAM discs,Small Box,8/28/2010,William,Patrick O'Brill,Type - L,
3080,7222,51525,11/7/2011,Critical,46,1463.27,0.09,Regular Air,104.22,34.76,8.22,134,Nova Scotia,The Atlantic Provinces,Home Office,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,11/9/2011,Erin,Patrick O'Brill,Type - L,
3081,7221,51525,11/7/2011,Critical,18,360.24,0.04,Express Air,-36.24,19.98,4.0,134,Nova Scotia,The Atlantic Provinces,Home Office,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,11/9/2011,Erin,Patrick O'Brill,Type - L,
3082,7710,55268,3/17/2012,High,11,61.46,0.08,Express Air,-47.83,4.89,4.93,134,Nova Scotia,The Atlantic Provinces,Home Office,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Box,3/18/2012,Erin,Patrick O'Brill,Type - L,
3083,8021,57314,10/12/2010,Low,26,1976.3945,0.0,Regular Air,473.36,85.99,2.79,134,Nova Scotia,The Atlantic Provinces,Home Office,Technology,Telephones and Communication,6340,Small Box,10/19/2010,Erin,Patrick O'Brill,Type - L,
3084,8020,57314,10/12/2010,Low,22,846.35,0.04,Express Air,341.53,37.94,5.08,134,Nova Scotia,The Atlantic Provinces,Home Office,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,10/16/2010,Erin,Patrick O'Brill,Type - L,
3085,1149,8387,3/20/2010,Not Specified,35,1133.96,0.02,Regular Air,185.09,31.74,12.62,747,Alberta,The West Coast,Corporate,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Small Box,3/21/2010,William,Tamara Manning,Type - G,
3086,2575,18593,9/22/2011,High,19,1051.992,0.09,Delivery Truck,-1280.6,70.89,89.3,747,Alberta,The West Coast,Corporate,Furniture,Tables,KI Conference Tables,Jumbo Box,9/24/2011,William,Tamara Manning,Type - G,Returned
3087,2574,18593,9/22/2011,High,23,6572.04,0.06,Regular Air,1579.34,300.97,7.18,747,Alberta,The West Coast,Corporate,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,Small Box,9/23/2011,William,Tamara Manning,Type - G,Returned
3088,2723,19652,6/2/2012,Critical,34,1829.8715,0.05,Regular Air,367.46,65.99,3.99,747,Alberta,The West Coast,Corporate,Technology,Telephones and Communication,TIMEPORT P8767,Small Box,6/4/2012,William,Tamara Manning,Type - G,
3089,2722,19652,6/2/2012,Critical,28,2711.14,0.01,Delivery Truck,-307.86,89.99,42.0,747,Alberta,The West Coast,Corporate,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,6/3/2012,William,Tamara Manning,Type - G,
3090,6202,43911,1/14/2009,Medium,23,7484.31,0.06,Delivery Truck,1278.45,320.98,58.95,747,Alberta,The West Coast,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda Round Back Stacking Chairs,Jumbo Drum,1/16/2009,William,Tamara Manning,Type - G,
3091,6201,43911,1/14/2009,Medium,36,9920.85,0.0,Delivery Truck,2685.19,264.98,17.86,747,Alberta,The West Coast,Corporate,Technology,Office Machines,Panasonic KX-P1131 Dot Matrix Printer,Jumbo Drum,1/15/2009,William,Tamara Manning,Type - G,
3092,6200,43911,1/14/2009,Medium,29,577.89,0.06,Regular Air,-53.89,19.99,11.17,747,Alberta,The West Coast,Corporate,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,1/14/2009,William,Tamara Manning,Type - G,
3093,7267,51842,11/28/2011,Low,4,431.11,0.07,Regular Air,-244.33,101.41,35.0,747,Alberta,The West Coast,Corporate,Office Supplies,Storage & Organization,Tennsco Regal Shelving Units,Large Box,12/2/2011,William,Tamara Manning,Type - G,
3094,7266,51842,11/28/2011,Low,1,54.22,0.02,Regular Air,-19.09,48.91,5.81,747,Alberta,The West Coast,Corporate,Office Supplies,Paper,Xerox 1891,Small Box,12/3/2011,William,Tamara Manning,Type - G,
3095,7635,54656,11/19/2012,High,22,109.52,0.09,Express Air,-73.35,4.54,5.83,747,Alberta,The West Coast,Corporate,Office Supplies,Binders and Binder Accessories,"Avery® Durable Plastic 1"" Binders",Small Box,11/21/2012,William,Tamara Manning,Type - G,
3096,8249,58981,1/31/2011,High,28,1262.75,0.07,Regular Air,422.23,46.89,5.1,747,Alberta,The West Coast,Corporate,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box,2/2/2011,William,Tamara Manning,Type - G,
3097,1169,8545,6/17/2009,Low,24,3081.95,0.1,Delivery Truck,-662.8,130.98,54.74,108,British Columbia,The West Coast,Small Business,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,6/21/2009,William,Barbara Fisher,Type - R,
3098,1168,8545,6/17/2009,Low,25,113.75,0.0,Regular Air,-77.34,4.13,5.34,108,British Columbia,The West Coast,Small Business,Office Supplies,Binders and Binder Accessories,ACCOHIDE® Binder by Acco,Small Box,6/21/2009,William,Barbara Fisher,Type - R,
3099,4842,34434,5/9/2011,Not Specified,23,116.56,0.04,Regular Air,50.66,4.98,0.49,108,British Columbia,The West Coast,Small Business,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,5/11/2011,William,Barbara Fisher,Type - R,
3100,4841,34434,5/9/2011,Not Specified,16,32.35,0.08,Regular Air,-63.19,1.8,4.79,108,British Columbia,The West Coast,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones Easy Flow II Sheet Lifters,Small Box,5/10/2011,William,Barbara Fisher,Type - R,
3101,4885,34753,1/18/2010,Not Specified,7,117.06200000000001,0.09,Regular Air,-63.7,20.99,0.99,108,British Columbia,The West Coast,Small Business,Technology,Telephones and Communication,Accessory25,Wrap Bag,1/20/2010,William,Barbara Fisher,Type - R,
3102,5021,35812,1/22/2010,Critical,19,851.52,0.08,Regular Air,307.64,47.9,5.86,108,British Columbia,The West Coast,Small Business,Office Supplies,Paper,Xerox 1938,Small Box,1/24/2010,William,Barbara Fisher,Type - R,
3103,5020,35812,1/22/2010,Critical,2,59.93,0.09,Regular Air,-147.81,30.73,4.0,108,British Columbia,The West Coast,Small Business,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,1/24/2010,William,Barbara Fisher,Type - R,
3104,5019,35812,1/22/2010,Critical,24,2722.85,0.08,Delivery Truck,-112.62,113.98,30.0,108,British Columbia,The West Coast,Small Business,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum,1/24/2010,William,Barbara Fisher,Type - R,
3105,5747,40806,9/6/2011,Critical,8,53.14,0.0,Regular Air,-41.26,5.4,7.78,108,British Columbia,The West Coast,Small Business,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box,9/7/2011,William,Barbara Fisher,Type - R,Returned
3106,6811,48484,6/23/2010,Medium,50,5067.5725,0.09,Regular Air,1275.91,125.99,8.99,108,British Columbia,The West Coast,Small Business,Technology,Telephones and Communication,StarTAC ST7868,Small Box,6/25/2010,William,Barbara Fisher,Type - R,
3107,6810,48484,6/23/2010,Medium,43,881.84,0.0,Regular Air,153.8,18.97,9.03,108,British Columbia,The West Coast,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,6/25/2010,William,Barbara Fisher,Type - R,
3108,6809,48484,6/23/2010,Medium,41,773.44,0.08,Express Air,133.83,20.24,6.67,108,British Columbia,The West Coast,Small Business,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Small Box,6/24/2010,William,Barbara Fisher,Type - R,
3109,6808,48484,6/23/2010,Medium,22,346.42,0.05,Regular Air,67.96,16.48,1.99,108,British Columbia,The West Coast,Small Business,Technology,Computer Peripherals,Maxell DVD-RAM Discs,Small Box,6/24/2010,William,Barbara Fisher,Type - R,
3110,6893,49153,7/28/2012,Medium,31,2245.78,0.05,Delivery Truck,-432.46,70.98,30.0,108,British Columbia,The West Coast,Small Business,Furniture,Chairs & Chairmats,Novimex Turbo Task Chair,Jumbo Drum,7/28/2012,William,Barbara Fisher,Type - R,
3111,7625,54560,7/16/2009,Critical,45,2404.599,0.08,Express Air,496.89,65.99,4.99,108,British Columbia,The West Coast,Small Business,Technology,Telephones and Communication,MicroTAC 650,Small Box,7/18/2009,William,Barbara Fisher,Type - R,
3112,7624,54560,7/16/2009,Critical,22,604.38,0.09,Regular Air,167.58,28.48,1.99,108,British Columbia,The West Coast,Small Business,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Box,7/19/2009,William,Barbara Fisher,Type - R,
3113,1188,8679,5/6/2012,Medium,46,446.06,0.01,Regular Air,161.32,9.11,2.15,615,Alberta,The West Coast,Home Office,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,5/7/2012,William,Roland Murray,Type - Y,
3114,3486,24804,5/27/2011,Not Specified,20,211.42,0.0,Regular Air,-113.52,9.71,9.45,615,Alberta,The West Coast,Home Office,Office Supplies,Storage & Organization,Filing/Storage Totes and Swivel Casters,Small Box,5/29/2011,William,Roland Murray,Type - Y,
3115,7342,52320,9/24/2012,Low,41,112.6,0.1,Regular Air,0.49,2.88,1.01,615,Alberta,The West Coast,Home Office,Office Supplies,Pens & Art Supplies,"Sanford Colorific Colored Pencils, 12/Box",Wrap Bag,9/28/2012,William,Roland Murray,Type - Y,
3116,7956,56835,2/20/2010,Not Specified,1,10.94,0.1,Regular Air,-5.16,9.11,2.25,615,Manitoba,The Prarie Provinces,Home Office,Office Supplies,Pens & Art Supplies,Dixon Ticonderoga Core-Lock Colored Pencils,Wrap Bag,2/20/2010,Sam,Roland Murray,Type - Y,
3117,1198,8801,8/10/2012,Low,25,2529.396,0.06,Express Air,371.21,125.99,3.0,135,British Columbia,The West Coast,Consumer,Technology,Telephones and Communication,270c,Small Box,8/12/2012,William,Thomas Brumley,Type - Y,
3118,1197,8801,8/10/2012,Low,32,2593.08,0.0,Express Air,-673.31,79.52,48.2,135,British Columbia,The West Coast,Consumer,Furniture,Office Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Medium Box,8/15/2012,William,Thomas Brumley,Type - Y,
3119,3014,21671,6/15/2010,High,15,670.94,0.02,Regular Air,87.51,45.19,1.99,135,British Columbia,The West Coast,Consumer,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Box,6/18/2010,William,Thomas Brumley,Type - Y,
3120,4257,30310,4/26/2012,Medium,21,2024.0285,0.1,Regular Air,4.9,125.99,8.8,135,British Columbia,The West Coast,Consumer,Technology,Telephones and Communication,StarTAC 6500,Small Box,4/28/2012,William,Thomas Brumley,Type - Y,
3121,4847,34497,3/10/2009,Medium,25,590.6,0.0,Regular Air,117.73,22.84,8.18,135,Manitoba,The Prarie Provinces,Consumer,Office Supplies,Paper,Xerox 1991,Small Box,3/12/2009,Sam,Thomas Brumley,Type - Y,
3122,4846,34497,3/10/2009,Medium,36,175.35,0.1,Regular Air,-174.18,4.98,7.54,135,Manitoba,The Prarie Provinces,Consumer,Office Supplies,Paper,Xerox 1961,Small Box,3/11/2009,Sam,Thomas Brumley,Type - Y,
3123,5459,38786,6/18/2011,Medium,10,236.17,0.09,Delivery Truck,-21.39,23.99,15.68,135,Manitoba,The Prarie Provinces,Consumer,Furniture,Office Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Jumbo Drum,6/20/2011,Sam,Thomas Brumley,Type - Y,
3124,1248,9089,5/23/2010,Critical,8,822.3495,0.1,Express Air,-360.31,125.99,8.8,540,Alberta,The West Coast,Small Business,Technology,Telephones and Communication,StarTAC 6500,Small Box,5/24/2010,William,Steven Roelle,Type - E,
3125,1756,12581,10/20/2009,High,31,1768.969,0.0,Express Air,341.1,65.99,5.99,540,Alberta,The West Coast,Small Business,Technology,Telephones and Communication,i1000,Small Box,10/22/2009,William,Steven Roelle,Type - E,
3126,2590,18689,12/24/2009,Not Specified,10,194.65,0.05,Regular Air,-3.78,18.97,9.03,540,Alberta,The West Coast,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,12/25/2009,William,Steven Roelle,Type - E,Returned
3127,2589,18689,12/24/2009,Not Specified,38,281.17,0.01,Regular Air,-78.37,7.1,6.05,540,Alberta,The West Coast,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,12/25/2009,William,Steven Roelle,Type - E,Returned
3128,2843,20482,7/18/2011,Medium,39,497.52,0.03,Regular Air,92.46,12.28,5.09,540,Ontario,Central Canada,Small Business,Office Supplies,Paper,Xerox 1907,Small Box,7/20/2011,Doug,Steven Roelle,Type - E,
3129,2842,20482,7/18/2011,Medium,38,4650.07,0.04,Delivery Truck,-1143.15,120.98,60.19,540,Ontario,Central Canada,Small Business,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Jumbo Box,7/18/2011,Doug,Steven Roelle,Type - E,
3130,5333,37891,10/20/2011,High,33,5154.009,0.03,Regular Air,1184.68,179.99,13.99,540,Ontario,Central Canada,Small Business,Technology,Telephones and Communication,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Medium Box,10/22/2011,Doug,Steven Roelle,Type - E,
3131,5332,37891,10/20/2011,High,4,1135.64,0.02,Delivery Truck,-627.64,259.71,66.67,540,Ontario,Central Canada,Small Business,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Jumbo Box,10/20/2011,Doug,Steven Roelle,Type - E,
3132,5331,37891,10/20/2011,High,21,44.08,0.06,Express Air,-9.09,1.98,0.7,540,Ontario,Central Canada,Small Business,Office Supplies,Rubber Bands,"Brites Rubber Bands, 1 1/2 oz. Box",Wrap Bag,10/22/2011,Doug,Steven Roelle,Type - E,
3133,5330,37891,10/20/2011,High,24,163.36,0.04,Regular Air,-65.54,6.48,6.6,540,Ontario,Central Canada,Small Business,Office Supplies,Paper,Xerox 21,Small Box,10/22/2011,Doug,Steven Roelle,Type - E,
3134,7883,56384,7/31/2012,Critical,29,6139.34,0.08,Delivery Truck,-528.65,218.75,69.64,540,Ontario,Central Canada,Small Business,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,8/2/2012,Doug,Steven Roelle,Type - E,
3135,7882,56384,7/31/2012,Critical,47,257.2,0.04,Regular Air,-2172.14,4.48,49.0,540,Ontario,Central Canada,Small Business,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,Large Box,8/1/2012,Doug,Steven Roelle,Type - E,
3136,1266,9219,9/28/2009,Low,41,273.32,0.02,Regular Air,-48.68,6.48,5.14,668,Alberta,The West Coast,Consumer,Office Supplies,Paper,Xerox 23,Small Box,9/30/2009,William,Craig Leslie,Type - E,Returned
3137,1265,9219,9/28/2009,Low,24,1239.81,0.04,Regular Air,-13.28,50.98,6.5,668,Alberta,The West Coast,Consumer,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,10/3/2009,William,Craig Leslie,Type - E,Returned
3138,5388,38311,4/23/2011,Medium,9,1201.51,0.1,Express Air,-185.48,140.85,19.99,668,Alberta,The West Coast,Consumer,Office Supplies,Storage & Organization,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Small Box,4/25/2011,William,Craig Leslie,Type - E,
3139,5661,40065,2/17/2012,High,4,76.8655,0.04,Express Air,-54.51,20.99,0.99,668,Alberta,The West Coast,Consumer,Technology,Telephones and Communication,Accessory21,Wrap Bag,2/18/2012,William,Craig Leslie,Type - E,
3140,5660,40065,2/17/2012,High,49,21141.07,0.06,Regular Air,6225.36,449.99,24.49,668,Alberta,The West Coast,Consumer,Technology,Copiers and Fax,Canon PC940 Copier,Large Box,2/18/2012,William,Craig Leslie,Type - E,
3141,1276,9254,5/14/2010,Medium,24,131.65,0.01,Express Air,67.41,4.91,0.5,668,Saskachewan,The Prarie Provinces,Consumer,Office Supplies,Labels,Avery 478,Small Box,5/16/2010,Sam,Craig Leslie,Type - E,
3142,1825,13094,8/18/2010,Not Specified,7,283.57,0.02,Regular Air,71.21,37.94,5.08,668,Saskachewan,The Prarie Provinces,Consumer,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,8/19/2010,Sam,Craig Leslie,Type - E,
3143,2003,14274,1/6/2009,Not Specified,2,61.7185,0.03,Regular Air,-164.04,35.99,1.1,668,Saskachewan,The Prarie Provinces,Consumer,Technology,Telephones and Communication,Accessory35,Small Box,1/7/2009,Sam,Craig Leslie,Type - E,
3144,2002,14274,1/6/2009,Not Specified,46,1413.89,0.01,Express Air,-40.72,28.28,13.99,668,Saskachewan,The Prarie Provinces,Consumer,Office Supplies,Storage & Organization,Eldon Portable Mobile Manager,Medium Box,1/8/2009,Sam,Craig Leslie,Type - E,
3145,2001,14274,1/6/2009,Not Specified,23,3674.08,0.01,Delivery Truck,112.44,150.98,30.0,668,Saskachewan,The Prarie Provinces,Consumer,Furniture,Chairs & Chairmats,Novimex Swivel Fabric Task Chair,Jumbo Drum,1/8/2009,Sam,Craig Leslie,Type - E,
3146,1268,9221,1/3/2011,Low,25,1527.42,0.04,Regular Air,326.4,60.98,19.99,790,Alberta,The West Coast,Consumer,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,1/7/2011,William,Christopher Conant,Type - T,
3147,1267,9221,1/3/2011,Low,9,79.64,0.03,Regular Air,-377.74,3.25,49.0,790,Alberta,The West Coast,Consumer,Office Supplies,Appliances,"Bravo II Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Large Box,1/7/2011,William,Christopher Conant,Type - T,
3148,1653,11910,6/15/2011,High,21,49.23,0.01,Regular Air,-77.71,1.98,4.77,790,Alberta,The West Coast,Home Office,Office Supplies,Binders and Binder Accessories,Avery Reinforcements for Hole-Punch Pages,Small Box,6/17/2011,William,Christopher Conant,Type - T,
3149,1933,13825,3/21/2009,High,30,186.79,0.09,Regular Air,-88.6,6.48,6.35,790,Alberta,The West Coast,Home Office,Office Supplies,Paper,Xerox 200,Small Box,3/22/2009,William,Christopher Conant,Type - T,
3150,3344,23911,6/1/2012,Critical,3,121.26,0.0,Regular Air,-12.52,35.44,7.5,790,Alberta,The West Coast,Home Office,Office Supplies,Paper,Xerox 1906,Small Box,6/2/2012,William,Christopher Conant,Type - T,
3151,3343,23911,6/1/2012,Critical,19,955.46,0.03,Regular Air,-79.05,50.98,6.5,790,Alberta,The West Coast,Home Office,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,6/2/2012,William,Christopher Conant,Type - T,
3152,3342,23911,6/1/2012,Critical,21,2580.67,0.1,Delivery Truck,-1050.77,122.99,70.2,790,Alberta,The West Coast,Home Office,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,6/2/2012,William,Christopher Conant,Type - T,
3153,4551,32386,4/18/2012,Critical,1,1996.16,0.0,Regular Air,-3974.46,1938.02,13.99,790,Alberta,The West Coast,Home Office,Technology,Office Machines,Polycom ViewStation Adapter H323 Videoconferencing Unit,Medium Box,4/20/2012,William,Christopher Conant,Type - T,
3154,6357,45088,11/22/2010,Low,9,1418.9560000000001,0.09,Regular Air,-447.41,195.99,4.2,790,Alberta,The West Coast,Home Office,Technology,Telephones and Communication,688,Small Box,11/29/2010,William,Christopher Conant,Type - T,
3155,7119,50790,7/16/2011,Critical,47,255.65,0.0,Regular Air,-148.8,4.97,5.71,790,Alberta,The West Coast,Home Office,Furniture,Office Furnishings,"DAX Value U-Channel Document Frames, Easel Back",Medium Box,7/18/2011,William,Christopher Conant,Type - T,
3156,7995,57152,9/3/2012,Low,18,271.85,0.03,Regular Air,109.19,15.57,1.39,790,Alberta,The West Coast,Home Office,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,Small Box,9/10/2012,William,Christopher Conant,Type - T,
3157,7994,57152,9/3/2012,Low,6,22.89,0.08,Regular Air,-2.66,3.8,1.49,790,Alberta,The West Coast,Home Office,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,9/3/2012,William,Christopher Conant,Type - T,
3158,1273,9249,5/19/2010,High,35,3457.56,0.02,Delivery Truck,-365.44,124.49,51.94,767,Alberta,The West Coast,Small Business,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,5/21/2010,William,Alejandro Ballentine,Type - E,
3159,1272,9249,5/19/2010,High,42,1546.8,0.07,Regular Air,25.51,37.76,12.9,767,Alberta,The West Coast,Small Business,Office Supplies,Storage & Organization,"Companion Letter/Legal File, Black",Small Box,5/20/2010,William,Alejandro Ballentine,Type - E,
3160,1271,9249,5/19/2010,High,46,176.5,0.01,Regular Air,-119.35,3.57,4.17,767,Alberta,The West Coast,Small Business,Office Supplies,Pens & Art Supplies,Barrel Sharpener,Small Box,5/20/2010,William,Alejandro Ballentine,Type - E,
3161,1508,10913,2/6/2010,Low,27,5149.06,0.03,Delivery Truck,605.44,180.98,30.0,767,Alberta,The West Coast,Small Business,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,2/6/2010,William,Alejandro Ballentine,Type - E,
3162,1773,12707,5/29/2010,High,20,2213.92,0.03,Regular Air,768.34,105.98,13.99,767,Alberta,The West Coast,Small Business,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,5/31/2010,William,Alejandro Ballentine,Type - E,
3163,7085,50563,7/16/2011,High,20,2197.4115,0.0,Express Air,305.96,125.99,7.69,767,Alberta,The West Coast,Small Business,Technology,Telephones and Communication,Timeport L7089,Small Box,7/17/2011,William,Alejandro Ballentine,Type - E,
3164,7084,50563,7/16/2011,High,2,423.04,0.05,Express Air,-270.7,210.55,9.99,767,Alberta,The West Coast,Small Business,Office Supplies,Storage & Organization,"24 Capacity Maxi Data Binder Racks, Pearl",Small Box,7/17/2011,William,Alejandro Ballentine,Type - E,
3165,7672,55011,1/4/2012,Critical,18,55.82,0.01,Regular Air,14.19,2.94,0.81,767,Alberta,The West Coast,Small Business,Office Supplies,Pens & Art Supplies,Prang Colored Pencils,Wrap Bag,1/5/2012,William,Alejandro Ballentine,Type - E,
3166,7671,55011,1/4/2012,Critical,48,452.28,0.09,Regular Air,-21.0,9.85,4.82,767,Alberta,The West Coast,Small Business,Office Supplies,Pens & Art Supplies,Lumber Crayons,Wrap Bag,1/5/2012,William,Alejandro Ballentine,Type - E,
3167,1288,9409,5/5/2012,Critical,12,1712.66,0.1,Regular Air,-390.77,152.48,4.0,136,British Columbia,The West Coast,Home Office,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,5/7/2012,William,Vicky Freymann,Type - N,
3168,2336,16806,6/17/2010,High,18,1026.6385,0.0,Regular Air,-201.05,65.99,19.99,136,British Columbia,The West Coast,Home Office,Technology,Telephones and Communication,iDENi80s,Small Box,6/19/2010,William,Vicky Freymann,Type - N,
3169,2335,16806,6/17/2010,High,4,167.37,0.1,Regular Air,-132.15,43.22,4.0,136,British Columbia,The West Coast,Home Office,Technology,Computer Peripherals,"Fellowes Mobile Numeric Keypad, Graphite",Small Box,6/18/2010,William,Vicky Freymann,Type - N,
3170,2986,21572,2/13/2009,Critical,42,8549.04,0.03,Regular Air,2861.01,194.3,11.54,136,British Columbia,The West Coast,Home Office,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,Large Box,2/15/2009,William,Vicky Freymann,Type - N,
3171,3788,26981,8/30/2012,Medium,44,770.53,0.04,Regular Air,30.17,16.91,6.25,136,British Columbia,The West Coast,Home Office,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Small Box,8/31/2012,William,Vicky Freymann,Type - N,
3172,3787,26981,8/30/2012,Medium,13,603.347,0.08,Regular Air,142.98,55.99,1.25,136,British Columbia,The West Coast,Home Office,Technology,Telephones and Communication,Accessory32,Small Box,8/30/2012,William,Vicky Freymann,Type - N,
3173,4472,31872,9/6/2010,Low,30,4452.65,0.09,Delivery Truck,-265.12,159.31,60.0,136,British Columbia,The West Coast,Home Office,Furniture,Tables,Hon Non-Folding Utility Tables,Jumbo Drum,9/10/2010,William,Vicky Freymann,Type - N,
3174,4471,31872,9/6/2010,Low,34,2833.19,0.06,Express Air,1409.87,83.98,5.01,136,British Columbia,The West Coast,Home Office,Office Supplies,Envelopes,Ames Color-File® Green Diamond Border X-ray Mailers,Small Box,9/10/2010,William,Vicky Freymann,Type - N,
3175,7138,50945,1/7/2011,Critical,27,834.0625,0.01,Regular Air,192.29,35.99,1.25,136,Nova Scotia,The Atlantic Provinces,Home Office,Technology,Telephones and Communication,Accessory13,Small Box,1/9/2011,Erin,Vicky Freymann,Type - N,
